,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name
69,0.795,0.877,1,-4.074,0,0.0558,0.09,0.0,0.221,0.848,108.002,audio_features,0ZQSfthrRxRjX9hrVfxajm,spotify:track:0ZQSfthrRxRjX9hrVfxajm,https://api.spotify.com/v1/tracks/0ZQSfthrRxRjX9hrVfxajm,https://api.spotify.com/v1/audio-analysis/0ZQSfthrRxRjX9hrVfxajm,202778,4,ASTRO,Baby
70,0.572,0.778,9,-4.178,0,0.189,0.0153,0.0,0.188,0.294,159.904,audio_features,4v2BLMhWtVvBnZwuoiKxja,spotify:track:4v2BLMhWtVvBnZwuoiKxja,https://api.spotify.com/v1/tracks/4v2BLMhWtVvBnZwuoiKxja,https://api.spotify.com/v1/audio-analysis/4v2BLMhWtVvBnZwuoiKxja,202098,4,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)"
71,0.725,0.744,2,-4.448,1,0.0506,0.195,0.0,0.0736,0.899,140.104,audio_features,4hQHA562yLkVKlakkOkz5l,spotify:track:4hQHA562yLkVKlakkOkz5l,https://api.spotify.com/v1/tracks/4hQHA562yLkVKlakkOkz5l,https://api.spotify.com/v1/audio-analysis/4hQHA562yLkVKlakkOkz5l,210067,4,ATEEZ,Illusion
72,0.855,0.684,2,-6.155,1,0.0292,0.00424,0.000312,0.109,0.839,112.987,audio_features,571YdX5KyoLgsVmauUD37w,spotify:track:571YdX5KyoLgsVmauUD37w,https://api.spotify.com/v1/tracks/571YdX5KyoLgsVmauUD37w,https://api.spotify.com/v1/audio-analysis/571YdX5KyoLgsVmauUD37w,222280,4,Aaron Goodvin,Lonely Drum
73,0.484,0.812,10,-4.743,1,0.138,0.0322,0.0,0.18,0.308,109.452,audio_features,3Fsjt1h1p2o86pC2lQopJc,spotify:track:3Fsjt1h1p2o86pC2lQopJc,https://api.spotify.com/v1/tracks/3Fsjt1h1p2o86pC2lQopJc,https://api.spotify.com/v1/audio-analysis/3Fsjt1h1p2o86pC2lQopJc,216173,5,Adam Lambert,Better Than I Know Myself
74,0.654,0.872,1,-3.824,1,0.11,0.0411,0.0,0.0808,0.612,130.023,audio_features,0BmT0BVnYYggf7V4NCtx2B,spotify:track:0BmT0BVnYYggf7V4NCtx2B,https://api.spotify.com/v1/tracks/0BmT0BVnYYggf7V4NCtx2B,https://api.spotify.com/v1/audio-analysis/0BmT0BVnYYggf7V4NCtx2B,215160,4,Adam Lambert,For Your Entertainment
75,0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,audio_features,44aN5xKL3kGHvQ5bXVk6B8,spotify:track:44aN5xKL3kGHvQ5bXVk6B8,https://api.spotify.com/v1/tracks/44aN5xKL3kGHvQ5bXVk6B8,https://api.spotify.com/v1/audio-analysis/44aN5xKL3kGHvQ5bXVk6B8,208330,4,Adam Lambert,Ghost Town
76,0.648,0.908,4,-4.251,0,0.108,0.0113,0.0,0.374,0.793,131.147,audio_features,0H1OyEooZ5SzBYYdJEzxoy,spotify:track:0H1OyEooZ5SzBYYdJEzxoy,https://api.spotify.com/v1/tracks/0H1OyEooZ5SzBYYdJEzxoy,https://api.spotify.com/v1/audio-analysis/0H1OyEooZ5SzBYYdJEzxoy,228240,4,Adam Lambert,If I Had You
77,0.516,0.813,3,-4.711,1,0.0664,0.156,0.0,0.731,0.608,134.998,audio_features,3GDX2vk9Omok7DDvg7vOpq,spotify:track:3GDX2vk9Omok7DDvg7vOpq,https://api.spotify.com/v1/tracks/3GDX2vk9Omok7DDvg7vOpq,https://api.spotify.com/v1/audio-analysis/3GDX2vk9Omok7DDvg7vOpq,248453,4,Adam Lambert,Never Close Our Eyes
78,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,audio_features,2rDwdvBma1O1eLzo29p2cr,spotify:track:2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,227320,4,Adam Lambert,Whataya Want from Me
79,0.498,0.583,0,-4.762,1,0.0274,0.105,0.0,0.0698,0.4,82.071,audio_features,7rdGrVIoqwPWOULauvglio,spotify:track:7rdGrVIoqwPWOULauvglio,https://api.spotify.com/v1/tracks/7rdGrVIoqwPWOULauvglio,https://api.spotify.com/v1/audio-analysis/7rdGrVIoqwPWOULauvglio,267933,4,Adam Levine,Lost Stars
80,0.634,0.668,7,-6.241,1,0.0426,0.0274,0.0,0.107,0.249,88.018,audio_features,2IoqZQoxTTeJYbBDFtwRBc,spotify:track:2IoqZQoxTTeJYbBDFtwRBc,https://api.spotify.com/v1/tracks/2IoqZQoxTTeJYbBDFtwRBc,https://api.spotify.com/v1/audio-analysis/2IoqZQoxTTeJYbBDFtwRBc,180547,4,Adam Sanders,About To
81,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,audio_features,1Yk0cQdMLx5RzzFTYwmuld,spotify:track:1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/tracks/1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/audio-analysis/1Yk0cQdMLx5RzzFTYwmuld,295502,4,Adele,Hello
82,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4,Adele,Rolling in the Deep
83,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,audio_features,5mFMb5OHI3cN0UjITVztCj,spotify:track:5mFMb5OHI3cN0UjITVztCj,https://api.spotify.com/v1/tracks/5mFMb5OHI3cN0UjITVztCj,https://api.spotify.com/v1/audio-analysis/5mFMb5OHI3cN0UjITVztCj,223267,4,Adele,Rumour Has It
84,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,audio_features,2DRMuw0U0QbkVQxWxdJV3M,spotify:track:2DRMuw0U0QbkVQxWxdJV3M,https://api.spotify.com/v1/tracks/2DRMuw0U0QbkVQxWxdJV3M,https://api.spotify.com/v1/audio-analysis/2DRMuw0U0QbkVQxWxdJV3M,240439,4,Adele,Water Under the Bridge
85,0.53,0.967,0,-2.108,1,0.0657,0.000507,0.205,0.0786,0.642,99.962,audio_features,5PZo9NMyNLxOlpEFoYo611,spotify:track:5PZo9NMyNLxOlpEFoYo611,https://api.spotify.com/v1/tracks/5PZo9NMyNLxOlpEFoYo611,https://api.spotify.com/v1/audio-analysis/5PZo9NMyNLxOlpEFoYo611,170177,4,Adelitas Way,Notorious
86,0.759,0.457,3,-9.659,1,0.0437,0.496,0.637,0.075,0.126,106.001,audio_features,3NstAPM2r3xsGHAhN7ty8p,spotify:track:3NstAPM2r3xsGHAhN7ty8p,https://api.spotify.com/v1/tracks/3NstAPM2r3xsGHAhN7ty8p,https://api.spotify.com/v1/audio-analysis/3NstAPM2r3xsGHAhN7ty8p,389693,4,Adibanti,Miles Deep
87,0.542,0.919,2,-3.003,1,0.112,0.206,0.0,0.129,0.475,154.885,audio_features,7kh8PFSxaQ74UfdCFlsVC3,spotify:track:7kh8PFSxaQ74UfdCFlsVC3,https://api.spotify.com/v1/tracks/7kh8PFSxaQ74UfdCFlsVC3,https://api.spotify.com/v1/audio-analysis/7kh8PFSxaQ74UfdCFlsVC3,199786,4,Adventure Club,MakeDamnSure
88,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,audio_features,0NJC0FDCODpPUntRTTQq97,spotify:track:0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/tracks/0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/audio-analysis/0NJC0FDCODpPUntRTTQq97,308333,3,Aerosmith,Cryin'
89,0.712,0.803,1,-5.256,1,0.293,0.024,0.0,0.0473,0.598,90.128,audio_features,4tNH93O0ZUESWNQXiiLZCB,spotify:track:4tNH93O0ZUESWNQXiiLZCB,https://api.spotify.com/v1/tracks/4tNH93O0ZUESWNQXiiLZCB,https://api.spotify.com/v1/audio-analysis/4tNH93O0ZUESWNQXiiLZCB,204493,4,Aesop Rock,Cat Food
90,0.737,0.908,6,-3.244,1,0.0552,0.0198,2.64e-06,0.18,0.65,121.986,audio_features,1IP2NS7ov1MAh2Y4Nc4HId,spotify:track:1IP2NS7ov1MAh2Y4Nc4HId,https://api.spotify.com/v1/tracks/1IP2NS7ov1MAh2Y4Nc4HId,https://api.spotify.com/v1/audio-analysis/1IP2NS7ov1MAh2Y4Nc4HId,188865,4,After School,AH
91,0.714,0.854,1,-3.349,1,0.0805,0.0643,0.0,0.074,0.647,130.013,audio_features,1XX7qmxpxVj504Q6Iox4ac,spotify:track:1XX7qmxpxVj504Q6Iox4ac,https://api.spotify.com/v1/tracks/1XX7qmxpxVj504Q6Iox4ac,https://api.spotify.com/v1/audio-analysis/1XX7qmxpxVj504Q6Iox4ac,195933,4,After School,Flashback
92,0.328,0.879,8,-4.301,1,0.04,2.49e-05,0.00116,0.093,0.547,174.895,audio_features,3QNhaLEOui5haYdJzXxgFC,spotify:track:3QNhaLEOui5haYdJzXxgFC,https://api.spotify.com/v1/tracks/3QNhaLEOui5haYdJzXxgFC,https://api.spotify.com/v1/audio-analysis/3QNhaLEOui5haYdJzXxgFC,176547,4,Against Me!,Fuckmylife666
93,0.448,0.952,10,-3.477,1,0.0803,0.000603,0.00145,0.109,0.489,152.958,audio_features,5UwGMbEKlvXFj7DXI1d0P1,spotify:track:5UwGMbEKlvXFj7DXI1d0P1,https://api.spotify.com/v1/tracks/5UwGMbEKlvXFj7DXI1d0P1,https://api.spotify.com/v1/audio-analysis/5UwGMbEKlvXFj7DXI1d0P1,195160,4,Against Me!,I Was a Teenage Anarchist
94,0.615,0.864,0,-3.135,1,0.0691,6.09e-05,0.0,0.0892,0.82,118.913,audio_features,4gcp1xkWtIeTOnRbnGcg3t,spotify:track:4gcp1xkWtIeTOnRbnGcg3t,https://api.spotify.com/v1/tracks/4gcp1xkWtIeTOnRbnGcg3t,https://api.spotify.com/v1/audio-analysis/4gcp1xkWtIeTOnRbnGcg3t,153227,4,Against Me!,Stop!
95,0.315,0.951,2,-3.296,1,0.111,0.00246,0.000615,0.188,0.662,133.918,audio_features,2ISaKoZQokSYkBR37H8oPr,spotify:track:2ISaKoZQokSYkBR37H8oPr,https://api.spotify.com/v1/tracks/2ISaKoZQokSYkBR37H8oPr,https://api.spotify.com/v1/audio-analysis/2ISaKoZQokSYkBR37H8oPr,171560,4,Against Me!,Unconditional Love
96,0.541,0.92,5,-4.039,1,0.0919,0.00112,0.0,0.169,0.683,100.067,audio_features,2Z9M0a3nHMMQu7WUbTq9SO,spotify:track:2Z9M0a3nHMMQu7WUbTq9SO,https://api.spotify.com/v1/tracks/2Z9M0a3nHMMQu7WUbTq9SO,https://api.spotify.com/v1/audio-analysis/2Z9M0a3nHMMQu7WUbTq9SO,176500,4,Against The Current,"Closer, Faster"
97,0.359,0.903,4,-2.95,0,0.0842,0.00361,0.0,0.283,0.521,170.114,audio_features,5m6DHmNqWy2GmKTFT3FQrB,spotify:track:5m6DHmNqWy2GmKTFT3FQrB,https://api.spotify.com/v1/tracks/5m6DHmNqWy2GmKTFT3FQrB,https://api.spotify.com/v1/audio-analysis/5m6DHmNqWy2GmKTFT3FQrB,188000,4,Against The Current,Fireproof
98,0.525,0.943,7,-3.67,1,0.096,0.00309,0.0,0.2,0.684,152.035,audio_features,57UeXVfGuRB5vs6b0hRD3y,spotify:track:57UeXVfGuRB5vs6b0hRD3y,https://api.spotify.com/v1/tracks/57UeXVfGuRB5vs6b0hRD3y,https://api.spotify.com/v1/audio-analysis/57UeXVfGuRB5vs6b0hRD3y,194000,4,Against The Current,Talk
99,0.715,0.851,7,-4.782,0,0.0615,0.0036,0.000782,0.0738,0.789,105.02,audio_features,7JzWz4mgrthdmX52b0Z7mz,spotify:track:7JzWz4mgrthdmX52b0Z7mz,https://api.spotify.com/v1/tracks/7JzWz4mgrthdmX52b0Z7mz,https://api.spotify.com/v1/audio-analysis/7JzWz4mgrthdmX52b0Z7mz,204560,4,Against The Current,Voices
100,0.482,0.828,11,-4.501,0,0.104,0.0093,0.0,0.325,0.274,93.892,audio_features,6iFsAGMsGLvLesAhzTcRpl,spotify:track:6iFsAGMsGLvLesAhzTcRpl,https://api.spotify.com/v1/tracks/6iFsAGMsGLvLesAhzTcRpl,https://api.spotify.com/v1/audio-analysis/6iFsAGMsGLvLesAhzTcRpl,358271,4,Agust D,So Far Away
101,0.565,0.867,2,-2.503,1,0.0318,0.0571,0.0,0.177,0.325,125.867,audio_features,6LBcHFbzmKSgGjZapRE2B5,spotify:track:6LBcHFbzmKSgGjZapRE2B5,https://api.spotify.com/v1/tracks/6LBcHFbzmKSgGjZapRE2B5,https://api.spotify.com/v1/audio-analysis/6LBcHFbzmKSgGjZapRE2B5,215227,4,Akon,Angel
102,0.709,0.798,4,-8.29,0,0.0258,0.0447,0.00169,0.225,0.957,110.045,audio_features,2W4ZxAHZAXOf6r65pCskGR,spotify:track:2W4ZxAHZAXOf6r65pCskGR,https://api.spotify.com/v1/tracks/2W4ZxAHZAXOf6r65pCskGR,https://api.spotify.com/v1/audio-analysis/2W4ZxAHZAXOf6r65pCskGR,324907,4,Alain Souchon,Foule sentimentale
103,0.484,0.346,9,-10.418,0,0.033,0.709,0.756,0.0999,0.283,95.634,audio_features,0D6vMuNDdWKhSnPSt9YcIE,spotify:track:0D6vMuNDdWKhSnPSt9YcIE,https://api.spotify.com/v1/tracks/0D6vMuNDdWKhSnPSt9YcIE,https://api.spotify.com/v1/audio-analysis/0D6vMuNDdWKhSnPSt9YcIE,202896,4,Alana Henderson,Let This Remain
104,0.504,0.83,11,-3.383,0,0.125,0.00581,0.0,0.181,0.399,102.978,audio_features,2V3VjHLVEOdW33N4ckwEhq,spotify:track:2V3VjHLVEOdW33N4ckwEhq,https://api.spotify.com/v1/tracks/2V3VjHLVEOdW33N4ckwEhq,https://api.spotify.com/v1/audio-analysis/2V3VjHLVEOdW33N4ckwEhq,228680,4,Alessia Cara,I'm Yours
105,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,audio_features,2ZyuwVvV6Z3XJaXIFbspeE,spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,https://api.spotify.com/v1/tracks/2ZyuwVvV6Z3XJaXIFbspeE,https://api.spotify.com/v1/audio-analysis/2ZyuwVvV6Z3XJaXIFbspeE,188493,4,Alessia Cara,Wild Things
106,0.634,0.915,6,-4.642,1,0.0389,0.00413,0.0,0.295,0.751,134.985,audio_features,3S5AYyv0RYxNbUotueY32I,spotify:track:3S5AYyv0RYxNbUotueY32I,https://api.spotify.com/v1/tracks/3S5AYyv0RYxNbUotueY32I,https://api.spotify.com/v1/audio-analysis/3S5AYyv0RYxNbUotueY32I,221227,4,Alestorm,Hangover (Taio Cruz Cover)
107,0.573,0.962,1,-3.779,1,0.0482,6.63e-05,1.08e-06,0.32,0.862,128.009,audio_features,6xEcJi5tmXFhaT0m62VZd9,spotify:track:6xEcJi5tmXFhaT0m62VZd9,https://api.spotify.com/v1/tracks/6xEcJi5tmXFhaT0m62VZd9,https://api.spotify.com/v1/audio-analysis/6xEcJi5tmXFhaT0m62VZd9,190333,4,Alestorm,Mexico
108,0.578,0.00264,9,-46.418,1,0.0541,0.831,0.668,0.071,0.357,97.976,audio_features,6yxtTdqtvcfduWwI5VDZqX,spotify:track:6yxtTdqtvcfduWwI5VDZqX,https://api.spotify.com/v1/tracks/6yxtTdqtvcfduWwI5VDZqX,https://api.spotify.com/v1/audio-analysis/6yxtTdqtvcfduWwI5VDZqX,68571,4,Alexey Lysenko,Title Theme (From “Animal Crossing Wild World”) [Piano Version]
109,0.718,0.864,9,-5.635,0,0.0275,0.43,2.11e-06,0.0656,0.617,104.994,audio_features,3pJhjgTOzhvNAxpLET0jPn,spotify:track:3pJhjgTOzhvNAxpLET0jPn,https://api.spotify.com/v1/tracks/3pJhjgTOzhvNAxpLET0jPn,https://api.spotify.com/v1/audio-analysis/3pJhjgTOzhvNAxpLET0jPn,245723,4,Alizée,Abracadabra
110,0.674,0.976,7,-3.964,0,0.0338,0.289,1.77e-05,0.444,0.621,125.021,audio_features,2gFm4oItIrMRzyh1UEcGoJ,spotify:track:2gFm4oItIrMRzyh1UEcGoJ,https://api.spotify.com/v1/tracks/2gFm4oItIrMRzyh1UEcGoJ,https://api.spotify.com/v1/audio-analysis/2gFm4oItIrMRzyh1UEcGoJ,254110,4,Alizée,Gourmandises
111,0.768,0.917,8,-4.039,1,0.0377,0.442,0.0,0.0785,0.977,124.844,audio_features,53ibNhfoPYBPRY8TUmKHSj,spotify:track:53ibNhfoPYBPRY8TUmKHSj,https://api.spotify.com/v1/tracks/53ibNhfoPYBPRY8TUmKHSj,https://api.spotify.com/v1/audio-analysis/53ibNhfoPYBPRY8TUmKHSj,307604,4,Alizée,J'en ai marre !
112,0.61,0.803,9,-4.116,1,0.0276,0.0225,0.00168,0.13,0.586,114.986,audio_features,4UZHvyco3GNFiJm1na1FAt,spotify:track:4UZHvyco3GNFiJm1na1FAt,https://api.spotify.com/v1/tracks/4UZHvyco3GNFiJm1na1FAt,https://api.spotify.com/v1/audio-analysis/4UZHvyco3GNFiJm1na1FAt,236806,4,Alizée,J.B.G.
113,0.668,0.961,7,-3.441,0,0.0293,0.156,9.17e-06,0.1,0.905,112.014,audio_features,0XByxKoyS3zQsG0TzljYN3,spotify:track:0XByxKoyS3zQsG0TzljYN3,https://api.spotify.com/v1/tracks/0XByxKoyS3zQsG0TzljYN3,https://api.spotify.com/v1/audio-analysis/0XByxKoyS3zQsG0TzljYN3,256712,4,Alizée,L'Alizé
114,0.528,0.718,4,-5.563,0,0.0268,0.496,0.00013,0.111,0.175,159.999,audio_features,6hG1OUTcsUod7Sd7tIJtBQ,spotify:track:6hG1OUTcsUod7Sd7tIJtBQ,https://api.spotify.com/v1/tracks/6hG1OUTcsUod7Sd7tIJtBQ,https://api.spotify.com/v1/audio-analysis/6hG1OUTcsUod7Sd7tIJtBQ,256215,4,Alizée,Lui ou toi
115,0.628,0.888,11,-3.74,0,0.0277,0.0519,0.000191,0.233,0.577,107.958,audio_features,6e0LjNPkRqxIAlmmdjWSV8,spotify:track:6e0LjNPkRqxIAlmmdjWSV8,https://api.spotify.com/v1/tracks/6e0LjNPkRqxIAlmmdjWSV8,https://api.spotify.com/v1/audio-analysis/6e0LjNPkRqxIAlmmdjWSV8,264283,4,Alizée,Moi... Lolita
116,0.575,0.86,1,-4.912,1,0.0388,0.0763,0.0378,0.128,0.51,79.997,audio_features,45OpmZrpQi0AMl1D5JYQmQ,spotify:track:45OpmZrpQi0AMl1D5JYQmQ,https://api.spotify.com/v1/tracks/45OpmZrpQi0AMl1D5JYQmQ,https://api.spotify.com/v1/audio-analysis/45OpmZrpQi0AMl1D5JYQmQ,341776,4,Alizée,Mon maquis
117,0.523,0.564,6,-6.481,0,0.0276,0.388,0.00158,0.344,0.135,119.965,audio_features,1RkWdVwxf7XE8HdKq04pP7,spotify:track:1RkWdVwxf7XE8HdKq04pP7,https://api.spotify.com/v1/tracks/1RkWdVwxf7XE8HdKq04pP7,https://api.spotify.com/v1/audio-analysis/1RkWdVwxf7XE8HdKq04pP7,280608,4,Alizée,Parler tout bas
118,0.622,0.953,1,-4.719,0,0.0321,0.344,0.00243,0.177,0.552,115.0,audio_features,0J9vzbhEPvM55Df8Uyon4h,spotify:track:0J9vzbhEPvM55Df8Uyon4h,https://api.spotify.com/v1/tracks/0J9vzbhEPvM55Df8Uyon4h,https://api.spotify.com/v1/audio-analysis/0J9vzbhEPvM55Df8Uyon4h,261005,4,Alizée,Veni Vedi Vici
119,0.512,0.965,6,-3.692,1,0.0453,6.38e-05,2.9e-05,0.173,0.493,140.072,audio_features,47eL0bckn5g3k5VBwgu969,spotify:track:47eL0bckn5g3k5VBwgu969,https://api.spotify.com/v1/tracks/47eL0bckn5g3k5VBwgu969,https://api.spotify.com/v1/audio-analysis/47eL0bckn5g3k5VBwgu969,201076,4,All Time Low,Backseat Serenade
120,0.425,0.852,9,-6.148,1,0.122,0.00228,0.0,0.0963,0.431,185.021,audio_features,3j1HTRodSjGtK3YsYMI0XF,spotify:track:3j1HTRodSjGtK3YsYMI0XF,https://api.spotify.com/v1/tracks/3j1HTRodSjGtK3YsYMI0XF,https://api.spotify.com/v1/audio-analysis/3j1HTRodSjGtK3YsYMI0XF,181027,4,All Time Low,Coffee Shop Soundtrack
121,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,audio_features,0JJP0IS4w0fJx01EcrfkDe,spotify:track:0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/tracks/0JJP0IS4w0fJx01EcrfkDe,https://api.spotify.com/v1/audio-analysis/0JJP0IS4w0fJx01EcrfkDe,182827,4,All Time Low,"Dear Maria, Count Me In"
122,0.496,0.893,9,-3.201,1,0.0705,0.0725,0.0,0.0644,0.731,148.015,audio_features,3BuArnDZqzmnSr7S0CpQfb,spotify:track:3BuArnDZqzmnSr7S0CpQfb,https://api.spotify.com/v1/tracks/3BuArnDZqzmnSr7S0CpQfb,https://api.spotify.com/v1/audio-analysis/3BuArnDZqzmnSr7S0CpQfb,209813,4,All Time Low,"Hello, Brooklyn"
123,0.424,0.981,7,-3.539,1,0.0719,0.000119,0.0,0.312,0.569,175.006,audio_features,3H2wle4LRMKgCWSYE6QgWF,spotify:track:3H2wle4LRMKgCWSYE6QgWF,https://api.spotify.com/v1/tracks/3H2wle4LRMKgCWSYE6QgWF,https://api.spotify.com/v1/audio-analysis/3H2wle4LRMKgCWSYE6QgWF,199406,4,All Time Low,If These Sheets Were States
124,0.519,0.981,1,-3.472,0,0.0733,0.00137,0.000164,0.0903,0.765,130.043,audio_features,50oS45iNMFp7pKIQRAWIUP,spotify:track:50oS45iNMFp7pKIQRAWIUP,https://api.spotify.com/v1/tracks/50oS45iNMFp7pKIQRAWIUP,https://api.spotify.com/v1/audio-analysis/50oS45iNMFp7pKIQRAWIUP,216689,4,All Time Low,Kids In The Dark
125,0.502,0.815,1,-4.514,1,0.0388,0.00705,0.0,0.196,0.475,111.005,audio_features,7Aoyeqo8DFDN8sXC51jQbH,spotify:track:7Aoyeqo8DFDN8sXC51jQbH,https://api.spotify.com/v1/tracks/7Aoyeqo8DFDN8sXC51jQbH,https://api.spotify.com/v1/audio-analysis/7Aoyeqo8DFDN8sXC51jQbH,263253,4,All Time Low,No Idea
126,0.318,0.936,2,-2.522,1,0.0489,0.00171,0.0,0.0852,0.587,182.996,audio_features,5pWqD58cZ9TNvL9WbNfcQ3,spotify:track:5pWqD58cZ9TNvL9WbNfcQ3,https://api.spotify.com/v1/tracks/5pWqD58cZ9TNvL9WbNfcQ3,https://api.spotify.com/v1/audio-analysis/5pWqD58cZ9TNvL9WbNfcQ3,221733,4,All Time Low,Shameless
127,0.496,0.913,4,-3.286,1,0.0449,0.0101,0.0,0.118,0.675,165.986,audio_features,1SeefzwSDiFCjRWaBslRIj,spotify:track:1SeefzwSDiFCjRWaBslRIj,https://api.spotify.com/v1/tracks/1SeefzwSDiFCjRWaBslRIj,https://api.spotify.com/v1/audio-analysis/1SeefzwSDiFCjRWaBslRIj,189418,4,All Time Low,Something's Gotta Give
128,0.572,0.983,8,-2.848,1,0.0828,0.000161,4.61e-06,0.312,0.552,127.97,audio_features,4RWAWUoPEcQk0QDj8JGmAz,spotify:track:4RWAWUoPEcQk0QDj8JGmAz,https://api.spotify.com/v1/tracks/4RWAWUoPEcQk0QDj8JGmAz,https://api.spotify.com/v1/audio-analysis/4RWAWUoPEcQk0QDj8JGmAz,225293,4,All Time Low,Somewhere in Neverland
129,0.404,0.968,0,-2.211,1,0.119,0.0023,0.0,0.128,0.639,167.012,audio_features,3xOE5ciDmfQ0VY3WahE0eJ,spotify:track:3xOE5ciDmfQ0VY3WahE0eJ,https://api.spotify.com/v1/tracks/3xOE5ciDmfQ0VY3WahE0eJ,https://api.spotify.com/v1/audio-analysis/3xOE5ciDmfQ0VY3WahE0eJ,181720,4,All Time Low,The Beach
130,0.459,0.993,1,-2.365,1,0.126,0.000299,0.0,0.222,0.642,160.108,audio_features,2oiPju78ZfnBRePyM95iq6,spotify:track:2oiPju78ZfnBRePyM95iq6,https://api.spotify.com/v1/tracks/2oiPju78ZfnBRePyM95iq6,https://api.spotify.com/v1/audio-analysis/2oiPju78ZfnBRePyM95iq6,199491,4,All Time Low,The Reckless And The Brave
131,0.456,0.899,7,-3.799,1,0.0636,0.00268,0.0,0.215,0.528,175.054,audio_features,64WvIOjnquE5dasQ7Kb7Bs,spotify:track:64WvIOjnquE5dasQ7Kb7Bs,https://api.spotify.com/v1/tracks/64WvIOjnquE5dasQ7Kb7Bs,https://api.spotify.com/v1/audio-analysis/64WvIOjnquE5dasQ7Kb7Bs,169680,4,All Time Low,Vegas
132,0.497,0.923,2,-4.512,1,0.138,0.00282,0.0,0.158,0.663,181.074,audio_features,0aZJGkkXR3DgaFqo5sB8ot,spotify:track:0aZJGkkXR3DgaFqo5sB8ot,https://api.spotify.com/v1/tracks/0aZJGkkXR3DgaFqo5sB8ot,https://api.spotify.com/v1/audio-analysis/0aZJGkkXR3DgaFqo5sB8ot,198000,4,All Time Low,Weightless
133,0.57,0.923,7,-5.897,1,0.0539,0.184,0.0,0.344,0.573,122.085,audio_features,760Rlwa48E5rJDiLvyRKWE,spotify:track:760Rlwa48E5rJDiLvyRKWE,https://api.spotify.com/v1/tracks/760Rlwa48E5rJDiLvyRKWE,https://api.spotify.com/v1/audio-analysis/760Rlwa48E5rJDiLvyRKWE,264146,4,All Too Much,More Than A Friend
134,0.621,0.852,5,-3.167,0,0.0385,0.0594,2.34e-05,0.349,0.622,79.993,audio_features,7MjbsO0p4zGyuM9xSnEcF9,spotify:track:7MjbsO0p4zGyuM9xSnEcF9,https://api.spotify.com/v1/tracks/7MjbsO0p4zGyuM9xSnEcF9,https://api.spotify.com/v1/audio-analysis/7MjbsO0p4zGyuM9xSnEcF9,183326,4,Allie X,Can't Stop Now
135,0.745,0.839,11,-3.849,0,0.113,0.173,0.0,0.125,0.744,109.983,audio_features,18L5VERD6h5q6PVjQAVVa2,spotify:track:18L5VERD6h5q6PVjQAVVa2,https://api.spotify.com/v1/tracks/18L5VERD6h5q6PVjQAVVa2,https://api.spotify.com/v1/audio-analysis/18L5VERD6h5q6PVjQAVVa2,226043,4,Allie X,Casanova
136,0.51,0.536,1,-5.988,1,0.0399,0.0217,7.29e-06,0.0869,0.384,90.763,audio_features,4GSqiK9YdVNhilXMFtCiQB,spotify:track:4GSqiK9YdVNhilXMFtCiQB,https://api.spotify.com/v1/tracks/4GSqiK9YdVNhilXMFtCiQB,https://api.spotify.com/v1/audio-analysis/4GSqiK9YdVNhilXMFtCiQB,172880,4,Allie X,Devil I Know
137,0.551,0.559,9,-5.897,0,0.0882,0.262,6.37e-05,0.123,0.412,85.063,audio_features,59OLI17MahTupGhjyxaslJ,spotify:track:59OLI17MahTupGhjyxaslJ,https://api.spotify.com/v1/tracks/59OLI17MahTupGhjyxaslJ,https://api.spotify.com/v1/audio-analysis/59OLI17MahTupGhjyxaslJ,236046,4,Allie X,Fresh Laundry
